system_id,title,initials,first_name,given_name,last_name,suffix,party,department,municipality,role,gender
126533,Dhr.,H.J.,,Han,ter Maat,,Stadspartij Wageningen,,Wageningen,Wethouder,male
133490,Dhr.,G.J.,,,Kok,,VVD,,Haaksbergen,Burgemeester waarnemend,unknown
131047,Dhr.,F.G.M.,,Frans,Winkelhuis,,CDA,,Haaksbergen,Fractievoorzitter,male
21589036,Dhr.,J.H.J.,,,Rouwenhorst,,DÃ© Actieve Partij,,Haaksbergen,Fractievoorzitter,unknown
128112,Dhr.,H.B.M.,,Harry,Belshof,,D66,,Haaksbergen,Fractievoorzitter,male
87377,Dhr.,J.A.M.,,,Oude Groen,,Gemeentelijke Groepering Haaksbergen,,Haaksbergen,Fractievoorzitter,unknown
21589044,Dhr.,G.,,Keath,Alkoutobi,,Leefbaar Haaksbergen,,Haaksbergen,Fractievoorzitter,male
122392,Dhr.,G.W.,,,Oltwater,,PvdA,,Haaksbergen,Fractievoorzitter,unknown
21589051,Dhr.,B.W.A.,,Bart,Woortman,,VVD,,Haaksbergen,Fractievoorzitter,male
22671263,Mw.,E.B.M.,,Edith,van Spiegel,,D66,,Haaksbergen,Locoburgemeester,female
20264058,Dhr. mr.,G.,,,Raaben,,,,Haaksbergen,Raadsgriffier,unknown
86409,Dhr.,F.G.M.,,Frans,Winkelhuis,,CDA,,Haaksbergen,Raadslid,male
122395,Dhr.,H.,,,Leusink,,CDA,,Haaksbergen,Raadslid,unknown
86410,Dhr.,H.M.,,Herman,Wichers Schreur,,CDA,,Haaksbergen,Raadslid,male
122394,Dhr.,P.M.,,Patrick,ten Voorde,,CDA,,Haaksbergen,Raadslid,male
131048,Dhr.,T.P.,,Theo,van der Hulst,,CDA,,Haaksbergen,Raadslid,male
122397,Dhr.,J.H.J.,,,Rouwenhorst,,DÃ© Actieve Partij,,Haaksbergen,Raadslid,unknown
86011,Mw.,G.J.,,,Costeris-Wevers,,DÃ© Actieve Partij,,Haaksbergen,Raadslid,unknown
122396,Dhr.,C.,,Chris,Rouwenhorst,,D66,,Haaksbergen,Raadslid,male
127342,Dhr.,G.J.,,Gert Jan,Vonkeman,,D66,,Haaksbergen,Raadslid,male
86412,Dhr.,H.B.M.,,Harry,Belshof,,D66,,Haaksbergen,Raadslid,male
86413,Dhr.,J.A.M.,,,Oude Groen,,Gemeentelijke Groepering Haaksbergen,,Haaksbergen,Raadslid,unknown
127343,Dhr.,D.J.,,,Hesselink,,Leefbaar Haaksbergen,,Haaksbergen,Raadslid,unknown
97838,Dhr.,G.,,Keath,Alkoutobi,,Leefbaar Haaksbergen,,Haaksbergen,Raadslid,male
122398,Dhr.,J.W.,,Wim,Nijhuis,,Leefbaar Haaksbergen,,Haaksbergen,Raadslid,male
127344,Mw.,M.J.A.,,,Cats-Schoenmakers,,Leefbaar Haaksbergen,,Haaksbergen,Raadslid,unknown
122400,Dhr.,G.W.,,,Oltwater,,PvdA,,Haaksbergen,Raadslid,unknown
20264082,Dhr.,K.,,,Kosar,,PvdA,,Haaksbergen,Raadslid,unknown
86013,Dhr.,B.W.A.,,Bart,Woortman,,VVD,,Haaksbergen,Raadslid,male
86014,Dhr.,W.,,,Briggeman,,VVD,,Haaksbergen,Raadslid,unknown
20264092,Mw.,M.E.,,,Kragting-de Groot,,,,Haaksbergen,Secretaris,unknown
127345,Mw.,E.B.M.,,Edith,van Spiegel,,D66,,Haaksbergen,Wethouder,female
127347,Mw.,A.,,Annette,Nijhuis,,Leefbaar Haaksbergen,,Haaksbergen,Wethouder,female
129299,Mw. drs.,E.Y.,,,Prent,,PvdA,,Haaksbergen,Wethouder,unknown
21415291,Dhr.,R.,,,van Schelven,,,,Bunnik,Burgemeester waarnemend,unknown
87182,Mw.,H.J.,,Leny,Visser,,CDA,,Bunnik,Fractievoorzitter,female
128690,Dhr.,H.J.,,Hein,Hoitink,,De Liberalen,,Bunnik,Fractievoorzitter,male
20657457,Dhr.,A.W.,,,Viskil,,P21,,Bunnik,Fractievoorzitter,unknown
133044,Dhr.,J.J.,,Jorrit,Eijbersen,,De Liberalen,,Bunnik,Locoburgemeester,male
20264010,Mw.,H.R.E.,,,Hofland,,,,Bunnik,Raadsgriffier,unknown
121199,Dhr.,L.N.,,Leen,Vernie,,CDA,,Bunnik,Raadslid,male
73871,Dhr.,P.,,Peter,Lakerveld,,CDA,,Bunnik,Raadslid,male
73872,Mw.,H.J.,,Leny,Visser,,CDA,,Bunnik,Raadslid,female
132031,Mw.,L.,,,Geerlings,,CDA,,Bunnik,Raadslid,unknown
121200,Dhr.,F.A.,,Fred,Schenk,,De Liberalen,,Bunnik,Raadslid,male
73874,Dhr.,H.J.,,Hein,Hoitink,,De Liberalen,,Bunnik,Raadslid,male
73875,Dhr.,J.,,Jan,Buzepol,,De Liberalen,,Bunnik,Raadslid,male
121201,Dhr.,K.A.,,Klaas,Maijer,,De Liberalen,,Bunnik,Raadslid,male
121202,Mw.,J.T.,,,Sweerts,,De Liberalen,,Bunnik,Raadslid,unknown
73397,Dhr.,A.W.,,,Viskil,,P21,,Bunnik,Raadslid,unknown
20657479,Dhr.,J.,,,Sterk,,P21,,Bunnik,Raadslid,unknown
73401,Mw.,A.A.,,,van der Stijl,,P21,,Bunnik,Raadslid,unknown
73402,Mw.,B.G.,,,Schipper,,P21,,Bunnik,Raadslid,unknown
73403,Mw.,H.J.,,,Mourits,,P21,,Bunnik,Raadslid,unknown
121203,Mw.,N.,,,van der Voort,,P21,,Bunnik,Raadslid,unknown
20264034,Dhr. mr.,G.,,,Veenhof,,,,Bunnik,Secretaris,unknown
133045,Dhr.,J.J.,,Jorrit,Eijbersen,,De Liberalen,,Bunnik,Wethouder,male
135077,Mw. drs.,H.M.,,,Spil,,P21,,Bunnik,Wethouder,unknown
132320,Dhr.,L.J.P.M.,,,Frissen,,CDA,,Schinnen,Burgemeester waarnemend,unknown
92479,Dhr.,M.M.J.,,,Schevers,,CDA,,Schinnen,Fractievoorzitter,unknown
124821,Dhr.,M.J.M.G.,,,Renkens,,PvdA,,Schinnen,Fractievoorzitter,unknown
85403,Dhr.,H.A.H.,,,Schaffrath,,Vernieuwingsgroep,,Schinnen,Fractievoorzitter,unknown
85402,Dhr.,M.M.M.H.,,,Heggen,,VVD,,Schinnen,Fractievoorzitter,unknown
132610,Dhr. ir.,K.M.,,,Wolff,,Vernieuwingsgroep,,Schinnen,Locoburgemeester,unknown
20263963,Dhr.,W.A.J.M.,,,Huisinga,,,,Schinnen,Raadsgriffier,unknown
93337,Dhr.,J.H.F.,,,Franssen,,CDA,,Schinnen,Raadslid,unknown
124822,Dhr.,L.M.H.,,,Hayen,,CDA,,Schinnen,Raadslid,unknown
85405,Dhr.,M.M.J.,,,Schevers,,CDA,,Schinnen,Raadslid,unknown
124823,Dhr.,W.P.A.M.,,,Meens,,CDA,,Schinnen,Raadslid,unknown
124824,Mw.,A.M.H.,,,de la Roij,,CDA,,Schinnen,Raadslid,unknown
85409,Dhr.,M.J.M.G.,,,Renkens,,PvdA,,Schinnen,Raadslid,unknown
85410,Dhr.,R.A.H.W.,,,Proost,,PvdA,,Schinnen,Raadslid,unknown
124825,Dhr.,G.W.G.,,,Roberts,,Vernieuwingsgroep,,Schinnen,Raadslid,unknown
85415,Dhr.,H.A.H.,,,Schaffrath,,Vernieuwingsgroep,,Schinnen,Raadslid,unknown
124826,Dhr.,J.M.,,,Marissen,,Vernieuwingsgroep,,Schinnen,Raadslid,unknown
124827,Dhr.,L.C.J.,,,de Koster,,Vernieuwingsgroep,,Schinnen,Raadslid,unknown
124828,Dhr.,P.J.G.,,,Thijssen,,Vernieuwingsgroep,,Schinnen,Raadslid,unknown
85419,Mw.,M.G.T.,,,Thuis,,Vernieuwingsgroep,,Schinnen,Raadslid,unknown
85412,Dhr.,M.M.M.H.,,,Heggen,,VVD,,Schinnen,Raadslid,unknown
85413,Dhr.,N.C.P.,,,Meijers,,VVD,,Schinnen,Raadslid,unknown
20263987,Dhr. mr.,J.M.C.,,,Roelofs,,,,Schinnen,Secretaris,unknown
117589,Dhr. mr. ing.,J.M.A.R.,,,van der Broek,,CDA,,Schinnen,Wethouder,unknown
124829,Dhr.,P.L.H.E.,,,Janssen,,CDA,,Schinnen,Wethouder,unknown
113761,Dhr. ir.,K.M.,,,Wolff,,Vernieuwingsgroep,,Schinnen,Wethouder,unknown
132557,Mw.,J.,,,Quadvlieg-van Dam,,Vernieuwingsgroep,,Schinnen,Wethouder,unknown
22068346,Dhr.,F.,,,de Vries,,PvdA,,Ten Boer,Burgemeester waarnemend,unknown
58680,Dhr.,R.F.,,,Stayen,,Algemeen Belang,,Ten Boer,Fractievoorzitter,unknown
32139,Dhr.,B.,,,Bosch,,CDA,,Ten Boer,Fractievoorzitter,unknown
122299,Dhr.,P.,,,Rebergen,,ChristenUnie,,Ten Boer,Fractievoorzitter,unknown
131895,Mw.,M.,,,Wijnja,,GroenLinks,,Ten Boer,Fractievoorzitter,unknown
82126,Mw.,H.T.,,,Pestman,,PvdA,,Ten Boer,Fractievoorzitter,unknown
128328,Dhr.,P.C.,,,Heidema,,CDA,,Ten Boer,Locoburgemeester,unknown
20263919,Dhr.,R.,,,Bosma,,,,Ten Boer,Raadsgriffier,unknown
58681,Dhr.,R.F.,,,Stayen,,Algemeen Belang,,Ten Boer,Raadslid,unknown
32149,Mw.,E.,,,Hoekstra-Blaauw,,Algemeen Belang,,Ten Boer,Raadslid,unknown
97377,Mw.,J.,,,Kuin-van der Poel,,Algemeen Belang,,Ten Boer,Raadslid,unknown
115017,Dhr.,A.,,,Bolhuis,,CDA,,Ten Boer,Raadslid,unknown
32151,Dhr.,B.,,,Bosch,,CDA,,Ten Boer,Raadslid,unknown
32152,Dhr.,J.A.,,,Joling,,CDA,,Ten Boer,Raadslid,unknown
134107,Dhr.,H.,,,Kooistra,,ChristenUnie,,Ten Boer,Raadslid,unknown
72969,Dhr.,P.,,,Haanstra,,ChristenUnie,,Ten Boer,Raadslid,unknown
122301,Dhr.,P.,,,Rebergen,,ChristenUnie,,Ten Boer,Raadslid,unknown
122302,Dhr.,T.J.,,,de Wit,,GroenLinks,,Ten Boer,Raadslid,unknown
131896,Mw.,M.,,,Wijnja,,GroenLinks,,Ten Boer,Raadslid,unknown
122304,Dhr.,H.,,,Lode,,PvdA,,Ten Boer,Raadslid,unknown
58682,Mw.,H.T.,,,Pestman,,PvdA,,Ten Boer,Raadslid,unknown
82129,Dhr.,P.C.,,,Heidema,,CDA,,Ten Boer,Wethouder,unknown
122875,Mw.,A.,,,Postma,,GroenLinks,,Ten Boer,Wethouder,unknown
135058,Mw.,J.,,,Eugster-van Bergeijk,,CDA,,Reusel-De Mierden,Burgemeester waarnemend,unknown
133319,Mw.,A.M.T.M.,,Anne Marie,Hol,,CDA,,Reusel-De Mierden,Fractievoorzitter,female
128337,Mw.,F.S.D.,,,Bijl- Haubrich,,PvdA,,Reusel-De Mierden,Fractievoorzitter,unknown
131496,Dhr.,E.A.M.C.,,,van Laarhoven,,Samenwerking,,Reusel-De Mierden,Fractievoorzitter,unknown
129584,Dhr.,A.J.F.,,Toine,Hendrikx,,VVD,,Reusel-De Mierden,Fractievoorzitter,male
94982,Dhr.,C.H.A.M.,,Cees,van de Ven,,CDA,,Reusel-De Mierden,Locoburgemeester,male
20263872,Dhr.,J.C.M.,,,van Berkel,,,,Reusel-De Mierden,Raadsgriffier,unknown
128338,Dhr.,C.G.,,Cor,van Limpt,,CDA,,Reusel-De Mierden,Raadslid,male
96138,Dhr.,P.J.A.J.,,Peter,van Gool,,CDA,,Reusel-De Mierden,Raadslid,male
73520,Mw.,A.M.T.M.,,Anne Marie,Hol,,CDA,,Reusel-De Mierden,Raadslid,female
135320,Dhr.,H.A.,,Harry,Jacobs,,PvdA,,Reusel-De Mierden,Raadslid,male
128340,Mw.,F.S.D.,,,Bijl- Haubrich,,PvdA,,Reusel-De Mierden,Raadslid,unknown
128342,Dhr.,B.M.J.,,,Maas,,Samenwerking,,Reusel-De Mierden,Raadslid,unknown
131866,Dhr.,C.G.W.P.,,,van der Heijden,,Samenwerking,,Reusel-De Mierden,Raadslid,unknown
131497,Dhr.,E.A.M.C.,,,van Laarhoven,,Samenwerking,,Reusel-De Mierden,Raadslid,unknown
135321,Dhr.,F.A.J.M.,,,Wouters,,Samenwerking,,Reusel-De Mierden,Raadslid,unknown
113076,Dhr.,J.C.F.M.,,,van Dommelen,,Samenwerking,,Reusel-De Mierden,Raadslid,unknown
132035,Dhr.,M.J.P.,,,Lauwers,,Samenwerking,,Reusel-De Mierden,Raadslid,unknown
135322,Dhr.,M.P.M,,,Maas,,Samenwerking,,Reusel-De Mierden,Raadslid,unknown
128344,Dhr.,A.J.F.,,Toine,Hendrikx,,VVD,,Reusel-De Mierden,Raadslid,male
132036,Dhr.,D.H.J.M.,,,Geijsen,,VVD,,Reusel-De Mierden,Raadslid,unknown
20685531,Dhr.,J.G.J.,,Joris,van Gompel,,VVD,,Reusel-De Mierden,Raadslid,male
20685539,Dhr. mr.,M.H.F.,,,Knaapen,,,,Reusel-De Mierden,Secretaris,unknown
94983,Dhr.,C.H.A.M.,,Cees,van de Ven,,CDA,,Reusel-De Mierden,Wethouder,male
134373,Dhr.,P.J.M.,,,van de Noort,,Samenwerking,,Reusel-De Mierden,Wethouder,unknown
32066,Dhr.,B.C.,,,Hoekstra,,VVD,,Leek,Burgemeester,unknown
111608,Dhr.,D.U.,,,van der Wier,,CDA,,Leek,Fractievoorzitter,unknown
131448,Dhr.,K.P.,,,Siegers,,ChristenUnie,,Leek,Fractievoorzitter,unknown
125519,Mw.,M.F.,,,Prinsen-Terpstra,,D66,,Leek,Fractievoorzitter,unknown
125520,Dhr.,A.J.,,,Houwer,,GroenLinks,,Leek,Fractievoorzitter,unknown
91515,Dhr.,M.W.W.,,,van der Linden,,PvdA,,Leek,Fractievoorzitter,unknown
129204,Mw.,T.,,,Haseloop-Amsing,,VVD,,Leek,Fractievoorzitter,unknown
133470,Dhr.,H.J.,,,Morssink,,CDA,,Leek,Locoburgemeester,unknown
20823450,Dhr.,M.,,,Frensel,,,,Leek,Raadsgriffier,unknown
82770,Dhr.,D.U.,,,van der Wier,,CDA,,Leek,Raadslid,unknown
82771,Dhr.,J.W.P.,,,Slotema,,CDA,,Leek,Raadslid,unknown
125522,Mw.,H.G.,,,Horenga,,CDA,,Leek,Raadslid,unknown
131449,Dhr.,K.P.,,,Siegers,,ChristenUnie,,Leek,Raadslid,unknown
110815,Dhr.,M.J.,,,Oosterhuis,,ChristenUnie,,Leek,Raadslid,unknown
121089,Dhr.,D.,,,Boersma,,D66,,Leek,Raadslid,unknown
121090,Mw.,J.M.,,,Stehouwer,,D66,,Leek,Raadslid,unknown
82776,Mw.,M.F.,,,Prinsen-Terpstra,,D66,,Leek,Raadslid,unknown
130541,Dhr.,A.J.,,,Feitsma,,GroenLinks,,Leek,Raadslid,unknown
113653,Dhr.,A.J.,,,Houwer,,GroenLinks,,Leek,Raadslid,unknown
125523,Mw.,J.,,,Tuinman,,GroenLinks,,Leek,Raadslid,unknown
82781,Dhr.,M.W.W.,,,van der Linden,,PvdA,,Leek,Raadslid,unknown
82782,Mw.,B.A.,,,Kaatee,,PvdA,,Leek,Raadslid,unknown
82783,Mw.,R.,,,Vos,,PvdA,,Leek,Raadslid,unknown
82785,Dhr.,J.R.,,,van der Laan,,VVD,,Leek,Raadslid,unknown
97339,Dhr.,J.W.F.,,,Roorda,,VVD,,Leek,Raadslid,unknown
125756,Mw.,T.,,,Haseloop-Amsing,,VVD,,Leek,Raadslid,unknown
20263849,Dhr.,M.,,,Schomper,,,,Leek,Secretaris,unknown
111610,Dhr.,H.J.,,,Morssink,,CDA,,Leek,Wethouder,unknown
134664,Mw.,C.T.,,,Dekker,,GroenLinks,,Leek,Wethouder,unknown
32100,Dhr.,B.,,,Plandsoen,,PvdA,,Leek,Wethouder,unknown
115011,Mw.,L.M.B.C.,,,Wagenaar-Kroon,,CDA,,Waterland,Burgemeester,unknown
75052,Dhr. ing.,S.G.,,Simon,Verbeek,,CDA,,Waterland,Fractievoorzitter,male
126378,Dhr.,G.,,Gerard,Meij,,D66,,Waterland,Fractievoorzitter,male
126379,Mw. drs.,A.M.H.,,Astrid,van de Weijenberg,,GroenLinks,,Waterland,Fractievoorzitter,female
126380,Mw.,A.B.,,,Janssen- van Raaij,,PvdA,,Waterland,Fractievoorzitter,unknown
126381,Dhr. mr.,F.G.,,,Knaack,,SP,,Waterland,Fractievoorzitter,unknown
75057,Dhr.,R.,,,SchrÃ¶der,,VVD,,Waterland,Fractievoorzitter,unknown
75058,Mw.,Y.,,,Gras-Hogerwerf,,Waterland Natuurlijk!,,Waterland,Fractievoorzitter,unknown
22671042,Mw. drs.,L.,,Laura,Bromet,,GroenLinks,,Waterland,Locoburgemeester,female
20263771,Dhr. drs.,E.G.H.,,,Dijk MPM,,,,Waterland,Raadsgriffier,unknown
75061,Dhr. ing.,S.G.,,Simon,Verbeek,,CDA,,Waterland,Raadslid,male
126382,Dhr.,J.E.,,Jacob,van Altena,,CDA,,Waterland,Raadslid,male
23691851,Dhr.,N.,,Nico,Oussoren,,CDA,,Waterland,Raadslid,male
23691870,Mw.,S.M.,,Simone,Boogaard,,CDA,,Waterland,Raadslid,female
126384,Dhr.,B.J.,,Bas,ten Have,,D66,,Waterland,Raadslid,male
126385,Dhr.,G.,,Gerard,Meij,,D66,,Waterland,Raadslid,male
75065,Dhr. drs.,J.J.,,Jaap,Wortel,,GroenLinks,,Waterland,Raadslid,male
126386,Dhr.,V.,,,Koerse BEd.,,GroenLinks,,Waterland,Raadslid,unknown
97448,Mw. drs.,A.M.H.,,Astrid,van de Weijenberg,,GroenLinks,,Waterland,Raadslid,female
126387,Mw.,A.B.,,,Janssen- van Raaij,,PvdA,,Waterland,Raadslid,unknown
126388,Dhr. mr.,F.G.,,,Knaack,,SP,,Waterland,Raadslid,unknown
126389,Mw.,M.,,,Koster-Sedney,,SP,,Waterland,Raadslid,unknown
131105,Dhr.,H.U.,,Hans,de Jong,,VVD,,Waterland,Raadslid,male
126390,Dhr. mr. drs.,Tj.,,,Hoekstra,,VVD,,Waterland,Raadslid,unknown
75073,Dhr.,R.,,,SchrÃ¶der,,VVD,,Waterland,Raadslid,unknown
97536,Mw.,D.,,,Borghardt-de Kat,,Waterland Natuurlijk!,,Waterland,Raadslid,unknown
75076,Mw.,Y.,,,Gras-Hogerwerf,,Waterland Natuurlijk!,,Waterland,Raadslid,unknown
20263797,Dhr. mr.,N.,,,van Ginkel MPM,,,,Waterland,Secretaris,unknown
22416481,Dhr.,J.,,Jelle,Kaars,,CDA,,Waterland,Wethouder,male
126527,Mw. drs.,G.J.M.,,Gabriëlle,Bekhuis,,D66,,Waterland,Wethouder,female
126528,Mw. drs.,L.,,Laura,Bromet,,GroenLinks,,Waterland,Wethouder,female
126529,Dhr.,J.,,,Kes,,SP,,Waterland,Wethouder,unknown
94140,Dhr.,H.,,,Jager,,CDA,,Westerveld,Burgemeester,unknown
130447,Dhr.,G.J.,,Gerjo,Ballast,,CDA,,Westerveld,Fractievoorzitter,male
92951,Mw.,G.,,,Kiers,,DSSW,,Westerveld,Fractievoorzitter,unknown
125539,Dhr.,J.Y.H.,,,de Haas,,Gemeentebelangen,,Westerveld,Fractievoorzitter,unknown
135478,Dhr.,G.H.,,,Goedhard,,Progressief Westerveld,,Westerveld,Fractievoorzitter,unknown
127741,Dhr.,J.,,Jan,Puper,,PvdA,,Westerveld,Fractievoorzitter,male
125540,Dhr.,W,,,Kreike,,Sterk Westerveld,,Westerveld,Fractievoorzitter,unknown
112412,Dhr.,J.J.,,Johan,Moes,,VVD,,Westerveld,Fractievoorzitter,male
124952,Dhr.,K.H.,,Klaas,Smidt,,VVD,,Westerveld,Locoburgemeester,male
20263718,Mw.,J.,,,van Roeden-Hoekstra,,,,Westerveld,Raadsgriffier,unknown
125542,Dhr.,G.J.,,Gerjo,Ballast,,CDA,,Westerveld,Raadslid,male
130667,Dhr.,J.H.,,Jacob,de Wit,,CDA,,Westerveld,Raadslid,male
126392,Dhr.,L.S.,,Laurens,Bijl,,CDA,,Westerveld,Raadslid,male
82259,Dhr.,H.,,,Doeven,,DSSW,,Westerveld,Raadslid,unknown
82260,Mw.,G.,,,Kiers,,DSSW,,Westerveld,Raadslid,unknown
125544,Dhr.,J.Y.H.,,,de Haas,,Gemeentebelangen,,Westerveld,Raadslid,unknown
125545,Mw.,J.W.,,Janny,Mones-Kassies,,Gemeentebelangen,,Westerveld,Raadslid,female
135480,Dhr.,G.H.,,,Goedhard,,Progressief Westerveld,,Westerveld,Raadslid,unknown
125546,Dhr.,R,,,den Hollander,,Progressief Westerveld,,Westerveld,Raadslid,unknown
125547,Mw.,C.J.M.,,,Bierhoff,,Progressief Westerveld,,Westerveld,Raadslid,unknown
82268,Dhr.,J.,,Jan,Puper,,PvdA,,Westerveld,Raadslid,male
125549,Mw.,H.V.,,,Volman Klok,,PvdA,,Westerveld,Raadslid,unknown
125550,Dhr.,W,,,Kreike,,Sterk Westerveld,,Westerveld,Raadslid,unknown
82272,Dhr.,J.J.,,Johan,Moes,,VVD,,Westerveld,Raadslid,male
135481,Mw.,C.N.G.,,Chantal,Starke,,VVD,,Westerveld,Raadslid,female
127017,Mw.,R.,,,Masselink,,VVD,,Westerveld,Raadslid,unknown
20263745,Dhr.,N.L.J.J.,,,Dusink,,,,Westerveld,Secretaris,unknown
125074,Dhr.,H.,,Homme,Geertsma,,CDA,,Westerveld,Wethouder,male
125075,Dhr.,E.,,,van Schelven,,PvdA,,Westerveld,Wethouder,unknown
124953,Dhr.,K.H.,,Klaas,Smidt,,VVD,,Westerveld,Wethouder,male
130508,Mw.,E.,,,van Selm,,D66,,Opsterland,Burgemeester,unknown
123837,Dhr.,K.,,,de Boer,,"Betrokken, Anders en Samen",,Opsterland,Fractievoorzitter,unknown
130460,Dhr.,S.,,,Veenstra,,CDA,,Opsterland,Fractievoorzitter,unknown
73168,Dhr.,G.,,Gerrit,Weening,,ChristenUnie,,Opsterland,Fractievoorzitter,male
128176,Dhr.,J.J.,,,Sieswerda,,OpsterLanders,,Opsterland,Fractievoorzitter,unknown
133074,Dhr.,M.,,Marcel,van Opzeeland,,Opsterlands Belang,,Opsterland,Fractievoorzitter,male
20263639,Dhr.,J.,,,van der Werf,,Plaatselijke Partij,,Opsterland,Fractievoorzitter,unknown
128178,Dhr.,R.,,Roel,Vogelzang,,PvdA,,Opsterland,Fractievoorzitter,male
131066,Dhr.,H.,,Hielke,de Vries,,VVD,,Opsterland,Fractievoorzitter,male
22670953,Dhr.,W.,,Wietze,Kooistra,,CDA,,Opsterland,Locoburgemeester,male
20263650,Mw.,I.R.,,,Zwart,,,,Opsterland,Raadsgriffier,unknown
123841,Dhr.,K.,,,de Boer,,"Betrokken, Anders en Samen",,Opsterland,Raadslid,unknown
130461,Dhr.,R.,,Rynk,Van der Woude,,CDA,,Opsterland,Raadslid,male
128180,Dhr.,S.,,,Veenstra,,CDA,,Opsterland,Raadslid,unknown
84320,Mw.,A.,,,van der Wal,,CDA,,Opsterland,Raadslid,unknown
73178,Dhr.,G.,,Gerrit,Weening,,ChristenUnie,,Opsterland,Raadslid,male
128181,Dhr.,O.,,,van der Veen,,ChristenUnie,,Opsterland,Raadslid,unknown
23270437,Mw.,M.,,Maaike,de Lang,,D66,,Opsterland,Raadslid,female
77570,Dhr.,J.J.,,,Sieswerda,,OpsterLanders,,Opsterland,Raadslid,unknown
128184,Dhr.,H.,,Hans,de Jong,,Opsterlands Belang,,Opsterland,Raadslid,male
123604,Dhr.,J.,,,de Jong,,Opsterlands Belang,,Opsterland,Raadslid,unknown
134817,Dhr.,J.,,Jan,van Dalen,,Opsterlands Belang,,Opsterland,Raadslid,male
131985,Dhr.,M.,,Marcel,van Opzeeland,,Opsterlands Belang,,Opsterland,Raadslid,male
133361,Mw.,M.,,,Lok,,Opsterlands Belang,,Opsterland,Raadslid,unknown
133075,Mw.,W.H.,,Willemijn,Bruining,,Opsterlands Belang,,Opsterland,Raadslid,female
20263673,Dhr.,J.,,,van der Werf,,Plaatselijke Partij,,Opsterland,Raadslid,unknown
129027,Dhr.,D.,,Doeke,Venema,,PvdA,,Opsterland,Raadslid,male
123847,Dhr.,L.,,Libbe,de Vries,,PvdA,,Opsterland,Raadslid,male
133076,Dhr.,O.J.W.,,Jan,Harmsma,,PvdA,,Opsterland,Raadslid,male
128188,Dhr.,R.,,Roel,Vogelzang,,PvdA,,Opsterland,Raadslid,male
123849,Dhr.,H.,,Hielke,de Vries,,VVD,,Opsterland,Raadslid,male
135758,Dhr.,R.,,Rinse,Haisma,,VVD,,Opsterland,Raadslid,male
20263686,Dhr.,K.,,,van Veen,,,,Opsterland,Secretaris,unknown
127182,Dhr.,W.,,Wietze,Kooistra,,CDA,,Opsterland,Wethouder,male
127183,Dhr.,R.,,Rob,Jonkman,,ChristenUnie,,Opsterland,Wethouder,male
21954155,Dhr.,A.,,,Postma,,Opsterslands Belang,,Opsterland,Wethouder,unknown
31914,Mw.,L.H.M.,,,van Ruijven-van Leeuwen,,CDA,,Lingewaal,Burgemeester,unknown
135396,Mw.,D.,,,van Zee-van Arendonk,,CDA,,Lingewaal,Fractievoorzitter,unknown
80324,Dhr.,F.,,,Temminck,,ChristenUnie,,Lingewaal,Fractievoorzitter,unknown
80325,Dhr.,F,,,Kloppenborg,,PvdA,,Lingewaal,Fractievoorzitter,unknown
80326,Dhr.,G.,,,Bareman,,SGP,,Lingewaal,Fractievoorzitter,unknown
80327,Dhr.,W.,,,Flapper,,VVD,,Lingewaal,Fractievoorzitter,unknown
124998,Dhr.,G.,,,van Bezooijen,,ChristenUnie,,Lingewaal,Locoburgemeester,unknown
20263592,Dhr.,H.H.,,,Dame,,,,Lingewaal,Raadsgriffier,unknown
125718,Dhr.,A.,,,van Krieken,,CDA,,Lingewaal,Raadslid,unknown
80328,Dhr.,J.,,,Kerbel,,CDA,,Lingewaal,Raadslid,unknown
135397,Mw.,D.,,,van Zee-van Arendonk,,CDA,,Lingewaal,Raadslid,unknown
23270383,Mw.,L.,,,Ekelmans-Rijpert,,CDA,,Lingewaal,Raadslid,unknown
80331,Dhr.,F.,,,Temminck,,ChristenUnie,,Lingewaal,Raadslid,unknown
80332,Dhr.,J.M.,,,Daudeij,,ChristenUnie,,Lingewaal,Raadslid,unknown
91505,Mw.,L.,,,van Willigen-Verstegen,,ChristenUnie,,Lingewaal,Raadslid,unknown
125719,Mw.,N.,,,Haarlem,,ChristenUnie,,Lingewaal,Raadslid,unknown
80334,Dhr.,F,,,Kloppenborg,,PvdA,,Lingewaal,Raadslid,unknown
80336,Dhr.,W.,,,Viveen,,PvdA,,Lingewaal,Raadslid,unknown
80338,Dhr.,G.,,,Bareman,,SGP,,Lingewaal,Raadslid,unknown
21940562,Dhr.,C.M.,,,de Zee,,VVD,,Lingewaal,Raadslid,unknown
80339,Dhr.,G.,,,van Ochten,,VVD,,Lingewaal,Raadslid,unknown
23270398,Dhr.,H.,,,van Zee,,VVD,,Lingewaal,Raadslid,unknown
80341,Dhr.,W.,,,Flapper,,VVD,,Lingewaal,Raadslid,unknown
20263616,Dhr. ir.,C.,,,Verweij,,,,Lingewaal,Secretaris,unknown
79082,Dhr.,E.P.H.M.,,,van Sambeek,,CDA,,Lingewaal,Wethouder,unknown
79083,Dhr.,G.,,,van Bezooijen,,ChristenUnie,,Lingewaal,Wethouder,unknown
31945,Dhr.,G.,,,Bel,,PvdA,,Lingewaal,Wethouder,unknown
89240,Dhr. drs.,R.F.I.,,,Palmen,,VVD,,Hilvarenbeek,Burgemeester,unknown
