id,title,first_name,last_name,suffix,party,municipality,role
74488,Dhr.,H.,Bouma,,Gemeentebelangen Tietjerksteradeel,Gemeente Tytsjerksteradiel,Raadslid
122538,Dhr.,H.H.,Inekci,,SP,Gemeente Nieuwegein,Raadslid
132374,Dhr.,E.C.M.M.,Verbogt,,CDA,Gemeente Bergen op Zoom,Raadslid
130863,Dhr.,I.,Verhelst,,SGP,Gemeente Terneuzen,Raadslid
123175,Dhr.,C.J.,Reijn,,PvdA,Gemeente Terneuzen,Raadslid
123177,Dhr.,R.G.M.,Huys,,TOP/Gemeentebelangen,Gemeente Terneuzen,Raadslid
92749,Dhr.,A.L.,Stoffels,,TOP/Gemeentebelangen,Gemeente Terneuzen,Raadslid
78140,Mw.,A.D.W.,Dijkhuis-Dieleman,,CDA,Gemeente Terneuzen,Raadslid
119992,Dhr.,J.,Vervaet,,CDA,Gemeente Terneuzen,Raadslid
135176,Mw.,I.J.M.,Wojtal,,Sociaal Terneuzen,Gemeente Terneuzen,Raadslid
120000,Mw.,P.A.F.,Stoker,,TOP/Gemeentebelangen,Gemeente Terneuzen,Raadslid
78369,Dhr.,J.,Pladdet,,SGP,Gemeente Terneuzen,Raadslid
78364,Mw.,G.M.,Loof - Bakker,,ChristenUnie,Gemeente Terneuzen,Raadslid
119995,Dhr.,P.J.,de Kraker,,D66,Gemeente Terneuzen,Raadslid
123176,Dhr.,H.P.,van der Meer,,TOP/Gemeentebelangen,Gemeente Terneuzen,Raadslid
92456,Dhr.,J.J.M.,Verdurmen,,TOP/Gemeentebelangen,Gemeente Terneuzen,Raadslid
120001,Mw.,Y.,Erbisim,,TOP/Gemeentebelangen,Gemeente Terneuzen,Raadslid
92455,Dhr.,G.,van Boom,,TOP/Gemeentebelangen,Gemeente Terneuzen,Raadslid
83070,Dhr.,J.C.M.,van der Ha,,PvdA,Gemeente Terneuzen,Raadslid
78155,Dhr.,M.,Groeneveld,,VVD,Gemeente Terneuzen,Raadslid
92460,Mw.,M.P.E.,de Feijter-de Feijter,,TOP/Gemeentebelangen,Gemeente Terneuzen,Raadslid
135175,Dhr.,J.A.M.,d' Hooghe,,Sociaal Terneuzen,Gemeente Terneuzen,Raadslid
119993,Dhr.,J.C.A.,van Ginneken,,CDA,Gemeente Terneuzen,Raadslid
130715,Mw.,E.D.,de Neef,,Provinciaal Belang Zeeland,Gemeente Terneuzen,Raadslid
120002,Dhr.,J.L.A.,Sips,,VVD,Gemeente Terneuzen,Raadslid
123174,Dhr.,M.,Barb&eacute;,,CDA,Gemeente Terneuzen,Raadslid
78362,Dhr.,R.B.,Lippens,,CDA,Gemeente Terneuzen,Raadslid
92459,Mw.,M.I.R.,Hemelsoet - de Jaeger,,TOP/Gemeentebelangen,Gemeente Terneuzen,Raadslid
121070,Mw.,M.R.L.,Steenbakker,,55 terneuzen,Gemeente Terneuzen,Raadslid
80542,Dhr.,M.J.M.,van Nijnatten,,PvdA,Gemeente Nijmegen,Raadslid
92405,Dhr.,P.F.,van der Zande,,LOF (Lokale Onafhankelijke Fracties),Gemeente Boxmeer,Raadslid
118832,Mw.,M.J.S.,Vorenkamp-van de Westeringh,,VVD,Gemeente Alphen aan den Rijn,Raadslid
129813,Mw.,M.T.I.J.,Janssen-van Amstel,,SP,Gemeente Oss,Raadslid
122504,Dhr.,J.T.P.M.,Rooijakkers,,D66,Gemeente Dalfsen,Raadslid
75632,Dhr.,B.H.G.J.,Blokhuis,,CDA,Gemeente Dinkelland,Raadslid
131581,Dhr.,M.M.,van Unen,,CDA,Gemeente Vlaardingen,Raadslid
123232,Dhr.,W.,Mazier,,CDA,Gemeente Harderwijk,Raadslid
121107,Dhr.,M.J.M.,Schreurs,,CDA,Gemeente Leudal,Raadslid
121112,Dhr.,J.,Custers,,Ronduit Open,Gemeente Leudal,Raadslid
127315,Dhr. ir.,J.H.H.,Coolen,,Samen Verder,Gemeente Leudal,Raadslid
121111,Dhr. drs.,J.F.M.,van der Stappen,,Progressief Akkoord Leudal,Gemeente Leudal,Raadslid
74966,Dhr.,H.J.H.,Hermans,,Ronduit Open,Gemeente Leudal,Raadslid
121117,Mw.,M.S.M.A.,Teluij-Verstegen,,Samen Verder,Gemeente Leudal,Raadslid
115354,Mw. ing.,H.,Wijers-van der Linden,,Samen Verder,Gemeente Leudal,Raadslid
127314,Mw.,C.M.C.,Reijnders-Seerden,,CDA,Gemeente Leudal,Raadslid
74975,Dhr.,L.J.E.,Linssen,,Samen Verder,Gemeente Leudal,Raadslid
74973,Dhr.,H.T.G.,Sleven,,Samen Verder,Gemeente Leudal,Raadslid
134902,Dhr.,R.J.,Flinsenberg,,Leudal Sociaal,Gemeente Leudal,Raadslid
74968,Dhr. dr. ir.,M.C.H.,Wagemans,,Ronduit Open,Gemeente Leudal,Raadslid
129540,Dhr. drs.,M.,Graef,,Samen Verder,Gemeente Leudal,Raadslid
130263,Mw.,E.,van Tilburg,,Samen Verder,Gemeente Leudal,Raadslid
134254,Dhr.,T.F.J.P.,Brouwer BBA,,Ronduit Open,Gemeente Leudal,Raadslid
121118,Dhr. mr.,R.G.M.,Thomassen,,VVD,Gemeente Leudal,Raadslid
129539,Dhr. ing.,M.A.J.,Bongers,,CDA,Gemeente Leudal,Raadslid
99249,Mw. ing.,A.G.H.,van Vlodrop-van Kempen,,Samen Verder,Gemeente Leudal,Raadslid
129541,Dhr. drs.,P.,Houben,,Samen Verder,Gemeente Leudal,Raadslid
132629,Mw. mr.,N.J.A.G.,Alofs,,CDA,Gemeente Leudal,Raadslid
125416,Dhr.,P.H.L,Melick van,,CDA,Gemeente Leudal,Raadslid
121109,Dhr.,K.G.P.,Beurskens,,D66,Gemeente Leudal,Raadslid
126729,Mw.,I.,Theijssen,,Gemeentebelangen,Gemeente Uithoorn,Raadslid
123561,Dhr.,P.G.,de Bruijn,,Gemeentebelang,Gemeente Gilze en Rijen,Raadslid
111241,Dhr.,T.J.M.G,Ummels,,D66,Gemeente Zaltbommel,Raadslid
118168,Dhr.,M.,Obbink,,CDA,Gemeente Ede,Raadslid
78612,Dhr.,E.F.A.,Zevenbergen,,VVD,Gemeente Leiden,Raadslid
74764,Dhr.,P.A.M.,Arends,,Lokaal Alternatief,Gemeente Duiven,Raadslid
115685,Dhr.,S.P.,van Hemmen,,ChristenUnie,Gemeente Steenwijkerland,Raadslid
122856,Dhr.,B.J.,Cox,,SP,Gemeente Horst aan de Maas,Raadslid
79788,Dhr.,W.M.M.,Heeremans,,CDA,Gemeente Heemstede,Raadslid
129852,Mw.,C.J.,van den Brink,,OPA,Gemeente Alkmaar,Raadslid
124371,Dhr.,E.P.J.,Torsing,,CDA,Gemeente Wijdemeren,Raadslid
129424,Mw.,H.A.C.,Koene,,GroenLinks,Gemeente Eijsden-Margraten,Raadslid
118323,Dhr.,M.G.H.M.,Hofstee,,Houten Anders! (HA!),Gemeente Houten,Raadslid
126128,Dhr.,A.,Hartman,,CDA,Gemeente Franekeradeel,Raadslid
123522,Dhr.,H.J.,Nauta,,FNP,Gemeente Franekeradeel,Raadslid
127915,Dhr.,B.,van Dijk,,PvdA,Gemeente Franekeradeel,Raadslid
123520,Mw.,D,Bloem-Hofman,,ChristenUnie,Gemeente Franekeradeel,Raadslid
134120,Dhr.,B.,Vollema,,FNP,Gemeente Franekeradeel,Raadslid
128109,Dhr.,M.G.M.,de Bok,,PvdA,Gemeente Franekeradeel,Raadslid
81018,Dhr.,J.,Dijkstra,,FNP,Gemeente Franekeradeel,Raadslid
84237,Dhr.,S.L.,de Haan,,FNP,Gemeente Franekeradeel,Raadslid
123523,Mw.,G.J.,Iedema-Zondervan,,FNP,Gemeente Franekeradeel,Raadslid
131074,Dhr.,T.,Wijnia,,CDA,Gemeente Franekeradeel,Raadslid
126129,Mw.,D.,Osinga,,VVD,Gemeente Franekeradeel,Raadslid
81020,Dhr.,H.,Hof,,Gemeentebelang Franekeradeel,Gemeente Franekeradeel,Raadslid
131075,Dhr.,G,Geldof,,D66,Gemeente Franekeradeel,Raadslid
113656,Dhr.,T.A.,Wijkhuijs,,CDA,Gemeente Franekeradeel,Raadslid
126888,Dhr.,S.H.,van der Vaart,,Gemeentebelang Franekeradeel,Gemeente Franekeradeel,Raadslid
81021,Dhr.,K.J.,Rodenburg,,Gemeentebelang Franekeradeel,Gemeente Franekeradeel,Raadslid
81024,Dhr.,B.,Ouderkerken,,GroenLinks,Gemeente Franekeradeel,Raadslid
81023,Mw.,E.,Terpstra,,Gemeentebelang Franekeradeel,Gemeente Franekeradeel,Raadslid
81019,Dhr.,D.,Kamstra,,Gemeentebelang Franekeradeel,Gemeente Franekeradeel,Raadslid
82272,Dhr.,J.J.,Moes,,VVD,Gemeente Westerveld,Raadslid
117934,Dhr.,R.A.,Veenwijk,,CDA,Gemeente De Marne,Raadslid
134016,Mw.,A.Y.O.,van den Hoek-Vroonland,,GroenLinks,Gemeente Hardenberg,Raadslid
123811,Dhr.,R.,Wessels,,GroenLinks,Gemeente Enschede,Raadslid
124272,Mw.,H.R.,Boer-Bruin,,PvdA,Gemeente Epe,Raadslid
126002,Dhr.,P.,Kingma,,Gemeentebelangen,Gemeente Menameradiel,Raadslid
128506,Dhr.,J.J.,Zijlstra,,CDA,Gemeente Menameradiel,Raadslid
82679,Mw.,A,Mast,,Gemeentebelangen,Gemeente Menameradiel,Raadslid
82673,Dhr.,J,Eijzenga,,CDA,Gemeente Menameradiel,Raadslid
132880,Dhr.,T.,Cuperus,,PvdA,Gemeente Menameradiel,Raadslid
132879,Dhr.,P.,Drost,,Gemeentebelangen,Gemeente Menameradiel,Raadslid
82672,Dhr.,A,Osinga,,CDA,Gemeente Menameradiel,Raadslid
126000,Mw.,S.,Tijsma,,FNP,Gemeente Menameradiel,Raadslid
82678,Dhr.,W,Roersma,,Gemeentebelangen,Gemeente Menameradiel,Raadslid
125999,Dhr.,H.,Hoekstra,,FNP,Gemeente Menameradiel,Raadslid
82681,Dhr.,J,Harms,,GroenLinks,Gemeente Menameradiel,Raadslid
82682,Dhr.,J.C.L.M.,van der Lubbe,,PvdA,Gemeente Menameradiel,Raadslid
21605086,Dhr.,S.,Knol,,FNP,Gemeente Menameradiel,Raadslid
131692,Mw.,W.F.,Heij-Simons,,Kritisch Menterwolde,Gemeente Menterwolde,Raadslid
126001,Dhr.,K.,Arendz,,Gemeentebelangen,Gemeente Menameradiel,Raadslid
79022,Mw.,K.,van der Velde-Ronda,,CDA,Gemeente Smallingerland,Raadslid
119994,Dhr.,J.R.,Ellen,,ChristenUnie,Gemeente Terneuzen,Raadslid
123390,Dhr.,D.,Zumker,,Bladel Transparant,Gemeente Bladel,Raadslid
127685,Dhr.,M.,van der Maal,,GroenLinks,Gemeente Apeldoorn,Raadslid
126951,Dhr.,F.,Schmidt,,Onafhankelijken Oost Gelre (OOG),Gemeente Oost Gelre,Raadslid
82228,Mw.,A.H.,Schermers-van Elderen,,ChristenUnie,Gemeente Werkendam,Raadslid
134554,Mw.,N.S.,Wartenberg,,SP,Gemeente Doetinchem,Raadslid
123205,Dhr.,L.S.,Essoussi,,CDA,Gemeente Papendrecht,Raadslid
79428,Mw.,L.,Kroes,,GroenLinks,Gemeente Zwijndrecht,Raadslid
20992397,Mw.,M.J.,de Greef-Nelissen,,PvdA,Gemeente Heemstede,Raadslid
125937,Dhr.,A.,Keuken,,CDA,Gemeente Neder-Betuwe,Raadslid
20273214,Mw.,J.B.,van Buitenen,,PGP,Gemeente Valkenburg aan de Geul,Raadslid
75753,Dhr.,J.C.,Bijlsma,,PvdA/Groenlinks,Gemeente Son en Breugel,Raadslid
124271,Mw.,B,Oosterhoff-Pieters,,Nieuwe Lijn,Gemeente Epe,Raadslid
129925,Dhr.,H.J.W.C.,Liebregts,MBA,VVD,Gemeente 's-Hertogenbosch,Raadslid
58681,Dhr.,R.F.,Stayen,,Algemeen Belang,Gemeente Ten Boer,Raadslid
134227,Mw.,R.,Uitslag-van Riggelen,,CDA,Gemeente Twenterand,Raadslid
122215,Mw.,P.,Lakerveld,,PACT Aalsmeer,Gemeente Aalsmeer,Raadslid
122375,Mw.,M.,Barendregt,,SP,Gemeente Oosterhout,Raadslid
85449,Dhr.,W.N.,Moret,,CDA,Gemeente Strijen,Raadslid
122564,Dhr.,L.,Hoeve,,ChristenUnie,Gemeente Staphorst,Raadslid
120968,Dhr.,P.C.J.,Schut,,GBWP,Gemeente Bergen op Zoom,Raadslid
84648,Dhr.,R.L.,Janssen,,D66,Gemeente Wageningen,Raadslid
73618,Dhr. drs.,L.T.,Bestebroer,,D66,Gemeente Epe,Raadslid
124677,Dhr.,M.C.,Intres,,D66,Gemeente Purmerend,Raadslid
81610,Dhr.,P.E.,Brink,,ChristenUnie,Gemeente Putten,Raadslid
81391,Dhr.,N.J.,Reitsma,,CDA,Gemeente Ferwerderadiel,Raadslid
58682,Mw.,H.T.,Pestman,,PvdA,Gemeente Ten Boer,Raadslid
121735,Mw.,J.D.,de Jongh-de Champs,,IBH,Gemeente Hellevoetsluis,Raadslid
122172,Mw.,K.,Kruger,,GroenLinks,Gemeente Dordrecht,Raadslid
83664,Dhr.,J.T.,Koenders,,PvdA,Gemeente Marum,Raadslid
135640,Mw.,E.,Uzel-Bay,,PvdA,Gemeente Hoogezand-Sappemeer,Raadslid
125847,Dhr.,J.,de Koning,,INbox,Gemeente Boxtel,Raadslid
84405,Dhr.,G.M.A.,Cramer,,VVD,Gemeente Noordwijkerhout,Raadslid
125450,Mw.,J,van Geest,,PvdA,Gemeente Maassluis,Raadslid
120641,Mw.,M.,Martin,,SP,Gemeente Bellingwedde,Raadslid
121044,Dhr.,P.,Koning,,PWF,Gemeente Medemblik,Raadslid
129440,Mw.,A.B.,van Wissen,,PvdA,Gemeente Someren,Raadslid
122840,Dhr.,H.J.,Kuper,,CDA,Gemeente Vlagtwedde,Raadslid
123556,Dhr.,E.,Bahtimur,,CDA,Gemeente Gilze en Rijen,Raadslid
119379,Dhr.,J.H.,Boerland,,VVD,Gemeente De Fryske Marren,Raadslid
82513,Dhr.,M.J.H.M.,Mastenbroek,,CDA,Gemeente Sittard-Geleen,Raadslid
121669,Dhr.,G.A.M.,de Jong,,SP,Gemeente West Maas en Waal,Raadslid
122927,Dhr.,R.J.L.,Boumans,,VVD,Gemeente Wijchen,Raadslid
124811,Dhr.,G.C.,Grandia,,ChristenUnie,Gemeente Zaltbommel,Raadslid
75245,Dhr.,S.J.,Lagendijk,,ChristenUnie,Gemeente Assen,Raadslid
76028,Dhr.,A.J.,Kuin,,D66,Gemeente Schiedam,Raadslid
119679,Dhr.,J.W.J.,van Ommen,,Gemeentebelang Boerenpartij,Gemeente Heerde,Raadslid
122918,Dhr.,H.N.,van Eekelen,,SP,Gemeente Assen,Raadslid
133191,Mw.,A.J.,de Ruiter-Dekker,,Stadspartij PLOP,Gemeente Assen,Raadslid
75250,Mw.,I.J.M.,Eshuis-Hermens,,D66,Gemeente Assen,Raadslid
128940,Dhr.,J.N.,Kuiper,,D66,Gemeente Assen,Raadslid
135151,Mw.,L.,Binnerts,,VVD,Gemeente Assen,Raadslid
129044,Dhr.,M.F.,Rasker,,VVD,Gemeente Assen,Raadslid
122908,Dhr.,J.J.,Kok,,CDA,Gemeente Assen,Raadslid
122919,Mw.,A.,Dekker-van het Hof,,SP,Gemeente Assen,Raadslid
75955,Dhr.,A.W.,Wienen,,ChristenUnie,Gemeente Assen,Raadslid
122913,Dhr.,E.,Prent,,OpAssen,Gemeente Assen,Raadslid
122915,Dhr.,H.,Ploeg,,PvdA,Gemeente Assen,Raadslid
128941,Dhr.,T.J.,Kootstra,,D66,Gemeente Assen,Raadslid
122916,Mw.,C.H.W.J.,Vorselman-Derksen,,PvdA,Gemeente Assen,Raadslid
122911,Dhr.,R.,Moes,,D66,Gemeente Assen,Raadslid
127148,Dhr.,C.M.V.,Boonzaaijer,,Stadspartij PLOP,Gemeente Assen,Raadslid
75244,Dhr.,P.J.,Sturing,,ChristenUnie,Gemeente Assen,Raadslid
75247,Dhr.,B.,Bergsma,,D66,Gemeente Assen,Raadslid
75240,Dhr.,G.G.J.,de Korte,,CDA,Gemeente Assen,Raadslid
75259,Dhr.,M.F.,Sagel,,PvdA,Gemeente Assen,Raadslid
75262,Dhr.,J.,Broekema,,SP,Gemeente Assen,Raadslid
116676,Mw.,H.J.,van Es,,PvdA,Gemeente Assen,Raadslid
122921,Mw.,J.,Booij-Venekamp,,Stadspartij PLOP,Gemeente Assen,Raadslid
133190,Dhr.,T.S.,Medemblik,,ChristenUnie,Gemeente Assen,Raadslid
130111,Dhr.,R.R.,Kraft van Ermel,,CDA,Gemeente Assen,Raadslid
122920,Dhr.,A.V.,Solisa,,Stadspartij PLOP,Gemeente Assen,Raadslid
122909,Mw.,J.M.,Boersma-Harink,,ChristenUnie,Gemeente Assen,Raadslid
75252,Mw.,L.E.,Punt,,GroenLinks,Gemeente Assen,Raadslid
111699,Dhr.,T.,Poelman,,CDA,Gemeente Assen,Raadslid
121195,Dhr.,C.,de Waal,,Progressief Altena,Gemeente Aalburg,Raadslid
121988,Mw.,M.J.,Kuip&eacute;ri-Meesters,,VVD,Gemeente Geldrop-Mierlo,Raadslid
134498,Mw.,G.K.,van Loo-Habets,,CDA,Gemeente Maastricht,Raadslid
83744,Dhr.,C.A.,Hendriks,,CDA,Gemeente Meierijstad,Raadslid
90768,Dhr.,M.,van der Valk,,VVD,Gemeente Papendrecht,Raadslid
131365,Dhr.,J.J.M.,Gulikers,,BRUG-M,Gemeente Meerssen,Raadslid
123881,Dhr.,W.J.,de Bruin,,Lokaal Belang Lingewaard,Gemeente Lingewaard,Raadslid
74149,Dhr.,C.F.P.M.,van Pul,,VVD,Gemeente Doetinchem,Raadslid
93241,Dhr.,J.G.,van Dongen,,GroenLinks,Gemeente Heemskerk,Raadslid
135096,Dhr.,T.,de Vries,,CDA,Gemeente S&uacute;dwest Frysl&acirc;n,Raadslid
83156,Dhr.,A.,Nijburg,,ChristenUnie,Gemeente Dalfsen,Raadslid
135148,Dhr. dr.,T.,Spoelstra,,ChristenUnie,Gemeente Zwartewaterland,Raadslid
133744,Mw.,P.C.H.,Hoogenes-van Noort,,Nieuw Elan,Gemeente Alphen aan den Rijn,Raadslid
106783,Mw.,R.J.,Gjaltema-van der Laan,,CDA,Gemeente Marum,Raadslid
114926,Mw.,A.J.,Rijerkerk-Andriesen,,VVD,Gemeente Goeree-Overflakkee,Raadslid
120427,Dhr.,J.M.A.G.P.I,Spijkerman,,VVD,Gemeente Nuenen c.a.,Raadslid
115360,Mw.,S.M.G.,Vintges,,VVD,Gemeente Peel en Maas,Raadslid
131364,Dhr.,T.J.G.,Tuithof,,Heerenveen Lokaal,Gemeente Heerenveen,Raadslid
123238,Dhr.,J.M.,van Zundert,,Stadspartij Harderwijk Anders,Gemeente Harderwijk,Raadslid
129745,Mw.,J.C.H.,Lokhoff-Tiebosch,,SP,Gemeente 's-Hertogenbosch,Raadslid
76995,Dhr.,A.,Cramer,,Gemeente Belangen,Gemeente Hendrik-Ido-Ambacht,Raadslid
121833,Dhr. mr.,M.M.G.M.,Richter,,Partij Welzijn Maasgouw,Gemeente Maasgouw,Raadslid
114966,Mw.,H.P.,Bredewold,,Wens4u,Gemeente Schagen,Raadslid
75257,Dhr.,L.G.J.,Rengers,,PvdA,Gemeente Assen,Raadslid
129794,Dhr. ing.,A.J.P.,Jaspers,,CDA,Gemeente Oss,Raadslid
134671,Dhr.,F.,van den Eijnden,,DGG,Gemeente Geldrop-Mierlo,Raadslid
98403,Dhr.,&Ouml;,Sahin,,VVD,Gemeente Medemblik,Raadslid
129244,Mw.,A.E.M.,Poot,,Leefbaar Schouwen-Duiveland,Gemeente Schouwen-Duiveland,Raadslid
126229,Dhr.,J.H.,van Tulden,,Lijst Someren-Heide,Gemeente Someren,Raadslid
123353,Dhr.,A.,Posthuma,,SP,Gemeente Hoorn,Raadslid
122757,Dhr.,G,van der Wees,,VVD,Gemeente Maassluis,Raadslid
129817,Dhr.,R.B.W.,van de Camp,,Voor De Gemeenschap (VDG),Gemeente Oss,Raadslid
122709,Dhr.,M.C.,Wouters,,Behoorlijk Bestuur,Gemeente Den Helder,Raadslid
74504,Dhr.,A.J.A.,Rennenberg,,OuderenApp&egrave;l,Gemeente Eindhoven,Raadslid
20641481,,D.,ten Berge,,BBC2014,Gemeente Coevorden,Raadslid
121043,Dhr.,T.G.M.,Kuipers,,PvdA,Gemeente Medemblik,Raadslid
76158,Dhr.,R.,Martijn,,Aalsmeerse Belangen,Gemeente Aalsmeer,Raadslid
120693,Dhr.,J.W.,Beekman,,GroenLinks,Gemeente Lochem,Raadslid
119653,Dhr.,H.S.,Oldengarm,,D66,Gemeente Zwolle,Raadslid
111188,Dhr.,C.J.H.,Ubels,,VVD,Gemeente Menterwolde,Raadslid
125464,Mw.,B.F.M.,Michies,,PvdA,Gemeente Zwolle,Raadslid
72755,Dhr.,M.A.R.,Harten,,GroenLinks,Gemeente Zwolle,Raadslid
33757,Mw.,D.G.,Rots,,ChristenUnie,Gemeente Zwolle,Raadslid
119659,Dhr.,B.J.,Geerling,,SP,Gemeente Zwolle,Raadslid
118878,Dhr. dr.,J.,Looijenga,,ChristenUnie,Gemeente Zwolle,Raadslid
20350038,Dhr.,M,Mulder,,Swollwacht,Gemeente Zwolle,Raadslid
119652,Dhr.,H.,Schippers,,D66,Gemeente Zwolle,Raadslid
33755,Dhr.,R.,Mulder,,ChristenUnie,Gemeente Zwolle,Raadslid
20350045,Mw.,S.S.M.,Bruggenkamp,,Swollwacht,Gemeente Zwolle,Raadslid
130754,Dhr. dr.,K.F.,van Baal,,SP,Gemeente Zwolle,Raadslid
22299144,Dhr.,D.A.,Prins,,ChristenUnie,Gemeente Zwolle,Raadslid
134313,Mw.,A.,van der Vegte-Poot,,VVD,Gemeente Zwolle,Raadslid
72921,Dhr.,J.A.,Slijkhuis,,PvdA,Gemeente Zwolle,Raadslid
33765,Dhr.,F.,Mussche,,PvdA,Gemeente Zwolle,Raadslid
119655,Mw.,K.T.,van Bruggen,,D66,Gemeente Zwolle,Raadslid
130753,Dhr. dr.,A,Sluijer,,SP,Gemeente Zwolle,Raadslid
72918,Mw.,S.,Paauw,,D66,Gemeente Zwolle,Raadslid
119651,Mw.,G.J.,Elshof - Rook,,ChristenUnie,Gemeente Zwolle,Raadslid
119663,Dhr.,W.,Dogger,,Swollwacht,Gemeente Zwolle,Raadslid
83898,Dhr.,H.,Wijnen,,VVD,Gemeente Zwolle,Raadslid
119654,Dhr.,O.J.,van Dam,,D66,Gemeente Zwolle,Raadslid
20350019,Dhr.,J.M.,Prakke,,PvdA,Gemeente Zwolle,Raadslid
130450,Dhr.,O.,Cetin,,Fractie Cetin,Gemeente Zwolle,Raadslid
33782,Dhr.,G.A.,van der Kooij,,VVD,Gemeente Zwolle,Raadslid
119658,Mw.,P.A.L.,Wolthof,,PvdA,Gemeente Zwolle,Raadslid
33748,Dhr.,M.G.,van der Veen,,CDA,Gemeente Zwolle,Raadslid
119647,Dhr.,H.T.M.,van Vilsteren,,CDA,Gemeente Zwolle,Raadslid
134503,Dhr. drs.,R.S,de Paus,,GroenLinks,Gemeente Zwolle,Raadslid
134439,Dhr.,M.,Baksteen,,ChristenUnie,Gemeente Zwolle,Raadslid
72920,Dhr.,P.,Rijke,,GroenLinks,Gemeente Zwolle,Raadslid
125465,Dhr.,J.A.A.,Willegers,,VVD,Gemeente Zwolle,Raadslid
133687,Dhr.,L.V.,Elfers,,CDA,Gemeente Zwolle,Raadslid
119650,Dhr.,J.W.,de Boer,,ChristenUnie,Gemeente Zwolle,Raadslid
20350031,Dhr.,M.,Hulstijn,,SP,Gemeente Zwolle,Raadslid
96958,Dhr.,A.A.H.,van Campen,,VVD,Gemeente Zwolle,Raadslid
119661,Mw.,S.N.,Drost,,SP,Gemeente Zwolle,Raadslid
131831,Dhr.,C.,Ornek,,PvdA,Gemeente Enschede,Raadslid
133668,Mw.,G.M.,van Dinteren,,GroenLinks,Gemeente Aa en Hunze,Raadslid
73017,Mw.,A.,Komduur-Daems,,PvdA,Gemeente Pijnacker-Nootdorp,Raadslid
124345,Dhr.,L.P.,Hoek,,VVD,Gemeente Korendijk,Raadslid
77410,Dhr.,M.W.,Hoelscher,,PvdA,Gemeente Huizen,Raadslid
80789,Dhr.,M.R.R.S.,Pahladsingh,,D66,Gemeente Oud-Beijerland,Raadslid
78845,Dhr.,W.G.,Gouders,,OPH,Gemeente Heerlen,Raadslid
133802,Dhr.,J.,van Meerveld MSc,,CDA,Gemeente Putten,Raadslid
80531,Dhr.,R.A.P.,Klein Hemmink,,Gewoon Nijmegen,Gemeente Nijmegen,Raadslid
75716,Mw.,R.,Sour,,Jong Uden,Gemeente Uden,Raadslid
76853,Dhr.,T.B.M.,Logtenberg,,CDA,Gemeente Dalfsen,Raadslid
74408,Mw.,A.,Eikelenboom,,SP,Gemeente Goirle,Raadslid
78096,Mw.,M.J.A.,Peters,,GroenLinks,Gemeente Arnhem,Raadslid
76836,Dhr.,A,Heuvelman,,VVD,Gemeente Delfzijl,Raadslid
76838,Mw. drs.,TA,Naafs,,VVD,Gemeente Delfzijl,Raadslid
135539,Dhr.,J.,Tel,,CDA,Gemeente Zuidhorn,Raadslid
127006,Dhr.,V.G.P.F.,Janszen,,Lijst Stulp,Gemeente Delfzijl,Raadslid
125305,Dhr.,H.,Houwerzijl,,Lijst Houwerzijl,Gemeente Delfzijl,Raadslid
76830,Dhr.,S,van der Zweep,,Lijst Stulp,Gemeente Delfzijl,Raadslid
125303,Dhr.,H.R.,Kol,,ChristenUnie,Gemeente Delfzijl,Raadslid
128143,Dhr.,H.,Lameijer,,Fractie 2014,Gemeente Delfzijl,Raadslid
125304,Dhr.,N,Boersma,,Fractie 2014,Gemeente Delfzijl,Raadslid
132252,Dhr.,S.,Sabanga,,ChristenUnie,Gemeente Delfzijl,Raadslid
76824,Mw.,EM,Zijlstra-Veldman,,D66,Gemeente Delfzijl,Raadslid
126770,Dhr.,M.G.,Brouwer,,PvdA,Gemeente Delfzijl,Raadslid
122962,Mw.,S.A.,Buiter-Dallinga,,Fractie 2014,Gemeente Delfzijl,Raadslid
124069,Dhr.,E.K.H.,Stulp,,Lijst Stulp,Gemeente Delfzijl,Raadslid
76827,Dhr.,L,Schumer,,Fractie 2014,Gemeente Delfzijl,Raadslid
128142,Dhr.,C.,Buffinga,,ChristenUnie,Gemeente Delfzijl,Raadslid
131563,Dhr.,L.,Komdeur,,CDA,Gemeente Delfzijl,Raadslid
133225,Mw.,JH,Volmer-Kuiper,,PvdA,Gemeente Delfzijl,Raadslid
76821,Dhr. dr.,P,van Hoogdalem,,CDA,Gemeente Delfzijl,Raadslid
135157,Dhr.,G.A.,van Amson,,Seniorenbelangen Delfzijl,Gemeente Delfzijl,Raadslid
80568,Dhr.,R.M.J.,Klein Tank,,PvdA,Gemeente Oost Gelre,Raadslid
78564,Dhr. drs.,W.J.W.A.,van der Zanden,,GroenLinks,Gemeente Oosterhout,Raadslid
22401355,Mw.,Y.,el Ksaihi,,D66,Gemeente Amsterdam,Raadslid
73890,Dhr.,P.T.M.,Knuvers,,GroenLinks,Gemeente Berkelland,Raadslid
85341,Dhr.,C.C.,Fransooijs,,CDA,Gemeente Kollumerland c.a.,Raadslid
119828,Mw.,F.D.M.,Kerstens,,VVD,Gemeente Utrechtse Heuvelrug,Raadslid
73288,Dhr.,H.B.,Prakke,,D66,Gemeente Utrechtse Heuvelrug,Raadslid
118020,Mw.,J.C.,Broekhuis,,CDA,Gemeente Utrechtse Heuvelrug,Raadslid
82904,Dhr.,E.A.,Kamp,,D66,Gemeente Utrechtse Heuvelrug,Raadslid
