system_id,title,initials,first_name,given_name,last_name,suffix,party,department,municipality,role
20259595,Dhr.,P.,,,Leeuw,,,,Delfzijl,Secretaris
114609,Dhr.,IJ.J.,,,Rijzebol,,CDA,,Delfzijl,Wethouder
28689,Dhr.,M.,,,Joostens,,ChristenUnie,,Delfzijl,Wethouder
128543,Dhr.,J.H.,,,Menninga,,Fractie 2014,,Delfzijl,Wethouder
128730,Dhr. drs.,J.A.,,,Ronde,,VVD,,Delfzijl,Wethouder
28619,Dhr.,A.,,,Rodenboog,,CDA,,Loppersum,Burgemeester
88407,Mw.,A.A.G.,,,Elderman-Star,,CDA,,Loppersum,Fractievoorzitter
112620,Dhr.,B.H.,,,Prins,,ChristenUnie,,Loppersum,Fractievoorzitter
121046,Mw.,J.A.,,,Meyling,,Gemeentebelangen/D66,,Loppersum,Fractievoorzitter
118291,Dhr.,D.F.W.,,,van Impe,,GroenLinks,,Loppersum,Fractievoorzitter
75762,Dhr.,G.J.,,,Reinders,,Loppersum Vooruit,,Loppersum,Fractievoorzitter
75763,Mw.,E.F.,,,Oldenhof,,PvdA,,Loppersum,Fractievoorzitter
119892,Dhr.,B.J.,,,Huizing,,VVD,,Loppersum,Fractievoorzitter
88408,Dhr.,P.,,,Prins,,CDA,,Loppersum,Locoburgemeester
20259513,Dhr.,R.S.,,,Bosma,,,,Loppersum,Raadsgriffier
75766,Dhr.,A.,,,Laning,,CDA,,Loppersum,Raadslid
75767,Mw.,A.A.G.,,,Elderman-Star,,CDA,,Loppersum,Raadslid
124181,Mw.,A.N.,,,Bos-van der Meer,,CDA,,Loppersum,Raadslid
112621,Dhr.,B.H.,,,Prins,,ChristenUnie,,Loppersum,Raadslid
75769,Dhr.,H.J.,,,van Heerde,,ChristenUnie,,Loppersum,Raadslid
75771,Dhr.,H.M.,,,Sauerborn,,Gemeentebelangen/D66,,Loppersum,Raadslid
75772,Mw.,J.A.,,,Meyling,,Gemeentebelangen/D66,,Loppersum,Raadslid
75773,Dhr.,D.F.W.,,,van Impe,,GroenLinks,,Loppersum,Raadslid
117983,Dhr.,L.G.M.A.,,,Esch,,GroenLinks,,Loppersum,Raadslid
131722,Dhr.,E.,,,Swaagman,,Loppersum Vooruit,,Loppersum,Raadslid
75775,Dhr.,G.J.,,,Reinders,,Loppersum Vooruit,,Loppersum,Raadslid
119893,Dhr.,J.C.,,,Warink,,Loppersum Vooruit,,Loppersum,Raadslid
127418,Dhr.,C.,,,Bultje,,PvdA,,Loppersum,Raadslid
75779,Mw.,E.F.,,,Oldenhof,,PvdA,,Loppersum,Raadslid
119894,Dhr.,B.J.,,,Huizing,,VVD,,Loppersum,Raadslid
20259537,Dhr.,J.H.,,,Bonnema,,,,Loppersum,Secretaris
88410,Dhr.,P.,,,Prins,,CDA,,Loppersum,Wethouder
124182,Dhr.,R.A.C.,,,Slager,,ChristenUnie,,Loppersum,Wethouder
124183,Dhr.,B.,,,Schollema,,PvdA,,Loppersum,Wethouder
28559,Dhr. drs.,J.J.L.M.,,,Janssen,,CDA,,Zeist,Burgemeester
96768,Dhr.,H.K.,,,Schuring,,PvdA,,Zeist,Fractievoorzitter
134017,Mw.,A.W.,,,Pastoor,,CDA,,Zeist,Fractievoorzitter
119612,Dhr.,H.,,,Warners,,D66,,Zeist,Fractievoorzitter
119611,Dhr.,W.D.,,,Catsburg,,ChristenUnie/SGP,,Zeist,Fractievoorzitter
119614,Dhr.,J.J.,,,van Gemeren,,NieuwDemocratischZeist,,Zeist,Fractievoorzitter
119613,Mw.,L.H.H.,,,Hoogstraten,,GroenLinks,,Zeist,Fractievoorzitter
125170,Dhr.,P.,,,van Mierlo,,Seyst.Nu,,Zeist,Fractievoorzitter
74881,Dhr.,P.W.,,,Duguesnoy,,SP,,Zeist,Fractievoorzitter
131125,Dhr.,J.P.M.,,,van Loozenoord,,VVD,,Zeist,Fractievoorzitter
131639,Dhr.,J.A.,,,Varkevisser,,D66,,Zeist,Locoburgemeester
20259444,Dhr. mr.,J.,,,Janssen,,,,Zeist,Raadsgriffier
74605,Dhr.,H.K.,,,Schuring,,PvdA,,Zeist,Raadslid
91503,Mw.,A.C.M.,,,van Gelder,,PvdA,,Zeist,Raadslid
74607,Dhr.,A.C.,,,Grinwis,,VVD,,Zeist,Raadslid
125171,Mw.,A.W.,,,Pastoor,,CDA,,Zeist,Raadslid
125173,Dhr.,P.,,,van Mierlo,,Seyst.Nu,,Zeist,Raadslid
74886,Dhr.,H.R.,,,Camstra,,GroenLinks,,Zeist,Raadslid
74885,Dhr.,H.,,,Warners,,D66,,Zeist,Raadslid
74890,Dhr.,P.W.,,,Duguesnoy,,SP,,Zeist,Raadslid
74891,Dhr.,J.P.,,,Timofeeff,,Seyst.Nu,,Zeist,Raadslid
74894,Dhr.,F.,,,Veenendaal,,VVD,,Zeist,Raadslid
132366,Mw.,J.G.,,,van Breda-Hoekstra,,D66,,Zeist,Raadslid
74895,Dhr.,P.A.,,,Otten,,VVD,,Zeist,Raadslid
90900,Mw.,L.H.H.,,,Hoogstraten,,GroenLinks,,Zeist,Raadslid
118292,Dhr.,W.D.,,,Catsburg,,ChristenUnie/SGP,,Zeist,Raadslid
134040,Mw.,G.J.J.P.,,,Pereboom,,GroenLinks,,Zeist,Raadslid
90903,Dhr.,J.P.M.,,,van Loozenoord,,VVD,,Zeist,Raadslid
134939,Dhr.,N.,,,El Mansouri,,CDA,,Zeist,Raadslid
134041,Dhr.,C.A.W.M.,,,Fiscalin,,NieuwDemocratischZeist,,Zeist,Raadslid
131641,Dhr.,H.,,,Goorhuis,,PvdA,,Zeist,Raadslid
131642,Mw.,A.C.T.M.,,,Pluijgers,,SP,,Zeist,Raadslid
119615,Dhr.,J.J.,,,van Gemeren,,NieuwDemocratischZeist,,Zeist,Raadslid
20574279,Dhr.,H.,,,Poortvliet,,CDA,,Zeist,Raadslid
134593,Mw.,L.M.,,,Welschen-van der Hoek,,CDA,,Zeist,Raadslid
127575,Dhr.,D.,,,van Ginkel,,D66,,Zeist,Raadslid
119898,Dhr.,F.,,,AndrÃ© de la Porte,,D66,,Zeist,Raadslid
119897,Dhr.,P.,,,Verolme,,ChristenUnie/SGP,,Zeist,Raadslid
119899,Dhr.,H.,,,Boutahar,,D66,,Zeist,Raadslid
119902,Dhr.,G.J.H.,,,Offerhaus,,Seyst.Nu,,Zeist,Raadslid
119901,Mw.,Y.,,,Ledoux,,D66,,Zeist,Raadslid
119903,Mw.,M.W.,,,van Aller,,Seyst.Nu,,Zeist,Raadslid
131537,Dhr.,W.J.,,,van Dijk,,VVD,,Zeist,Raadslid
127576,Mw.,A.,,,Bransen,,VVD,,Zeist,Raadslid
119905,Mw.,H.G.M.,,,Beekman,,VVD,,Zeist,Raadslid
20259486,Mw.,W.C.M.,,,Lissenberg - van Dam,,,,Zeist,Secretaris
127577,Dhr.,M.C.M.,,,Fluitman,,CDA,,Zeist,Wethouder
84807,Dhr.,J.A.,,,Varkevisser,,D66,,Zeist,Wethouder
127578,Dhr.,R.E.,,,Luca,,Seyst.nu,,Zeist,Wethouder
131127,Dhr.,S.,,,Jansen,,VVD,,Zeist,Wethouder
113623,Dhr.,Ch.B.,,,Aptroot,,VVD,,Zoetermeer,Burgemeester
127488,Mw.,C.A.M.,,,Huijbens,,D66,,Zoetermeer,Fractievoorzitter
127487,Dhr.,A.A.L.,,,Bos,,ChristenUnie/SGP,,Zoetermeer,Fractievoorzitter
127490,Dhr. mr.,H.P.A.,,,Nawijn,,Lijst Hilbrand Nawijn,,Zoetermeer,Fractievoorzitter
20733823,Mw.,I.,,,ter Laak,,CDA,,Zoetermeer,Fractievoorzitter
127491,Mw.,M.,,,Kraneveldt,,PvdA,,Zoetermeer,Fractievoorzitter
133381,Dhr.,M.W.M.,,,van der Tol,,GroenLinks,,Zoetermeer,Fractievoorzitter
20733834,Dhr.,L.,,,Feijen,,SP,,Zoetermeer,Fractievoorzitter
127493,Dhr.,J.,,,Iedema,,VVD,,Zoetermeer,Fractievoorzitter
134602,Mw.,M.J.,,,Meurs-Troch,,Zoetermeer Vooruit,,Zoetermeer,Fractievoorzitter
127494,Mw.,M.C.,,,van der Meer,,ZÃ³! Zoetermeer,,Zoetermeer,Fractievoorzitter
22667789,Mw.,M.J.M.,,,van Driel,,Lijst Hilbrand Nawijn,,Zoetermeer,Locoburgemeester
20259364,Dhr.,R.,,,Blokland,,,,Zoetermeer,Raadsgriffier
133992,Dhr.,F.T.,,,Maste,,VVD,,Zoetermeer,Raadslid
113765,Dhr.,J.,,,Iedema,,VVD,,Zoetermeer,Raadslid
134504,Mw.,M.J.,,,Meurs-Troch,,Zoetermeer Vooruit,,Zoetermeer,Raadslid
110952,Dhr.,A.A.L.,,,Bos,,ChristenUnie/SGP,,Zoetermeer,Raadslid
133382,Dhr.,J.,,,Boerboom,,GroenLinks,,Zoetermeer,Raadslid
127498,Dhr.,P.L.,,,Vergers,,D66,,Zoetermeer,Raadslid
127500,Mw.,B.M.,,,van Wegen,,Lijst Hilbrand Nawijn,,Zoetermeer,Raadslid
127499,Dhr.,R.W.,,,Schaafsma,,D66,,Zoetermeer,Raadslid
127502,Mw.,D.P.W.,,,Disco,,PvdA,,Zoetermeer,Raadslid
127501,Mw.,C.,,,Walther,,PvdA,,Zoetermeer,Raadslid
127504,Dhr.,R.,,,Moree,,VVD,,Zoetermeer,Raadslid
88214,Dhr.,R.,,,Wessels,,CDA,,Zoetermeer,Raadslid
85146,Dhr.,J.M.,,,Lobel,,Lijst Hilbrand Nawijn,,Zoetermeer,Raadslid
85147,Dhr. mr.,H.P.A.,,,Nawijn,,Lijst Hilbrand Nawijn,,Zoetermeer,Raadslid
131880,Dhr.,H.,,,van Dalen,,VVD,,Zoetermeer,Raadslid
124202,Dhr.,G.F.,,,Liqui Lung,,CDA,,Zoetermeer,Raadslid
124204,Mw.,I.,,,ter Laak,,CDA,,Zoetermeer,Raadslid
124203,Dhr.,K.J.W.,,,de Jong,,CDA,,Zoetermeer,Raadslid
124205,Dhr.,P.J.M.,,,Diederen,,D66,,Zoetermeer,Raadslid
78509,Dhr. ir.,K.,,,Schra,,ChristenUnie/SGP,,Zoetermeer,Raadslid
124208,Mw.,J.D.,,,Bakkers,,D66,,Zoetermeer,Raadslid
124210,Dhr.,R.,,,Schouten,,Lijst Hilbrand Nawijn,,Zoetermeer,Raadslid
124209,Dhr.,M.W.M.,,,van der Tol,,GroenLinks,,Zoetermeer,Raadslid
78513,Dhr. ir.,C.W.J.,,,Bos,,D66,,Zoetermeer,Raadslid
78515,Mw.,C.A.M.,,,Huijbens,,D66,,Zoetermeer,Raadslid
124214,Mw.,M.,,,Kraneveldt,,PvdA,,Zoetermeer,Raadslid
124213,Dhr.,R.,,,Fatingan,,PvdA,,Zoetermeer,Raadslid
78520,Mw.,J.G.M.,,,Wortel,,Lijst Hilbrand Nawijn,,Zoetermeer,Raadslid
124218,Dhr.,L.,,,Feijen,,SP,,Zoetermeer,Raadslid
124217,Dhr.,I.F.A.,,,Beij,,SP,,Zoetermeer,Raadslid
124220,Mw.,E.H.,,,Meijer,,VVD,,Zoetermeer,Raadslid
78536,Dhr.,J.W.C.B.,,,Schotel,,VVD,,Zoetermeer,Raadslid
129491,Mw.,A.S.,,,van Kuijen,,D66,,Zoetermeer,Raadslid
124223,Mw.,C.C.,,,Krullaars-Hinfelaar,,ZÃ³! Zoetermeer,,Zoetermeer,Raadslid
127505,Mw.,M.C.,,,van der Meer,,ZÃ³! Zoetermeer,,Zoetermeer,Raadslid
127506,Mw.,Y.,,,Bink-Winterkamp,,ZÃ³! Zoetermeer,,Zoetermeer,Raadslid
20259412,Mw. drs.,H.M.M.,,,Koek,,,,Zoetermeer,Secretaris
125524,Dhr. drs. ing.,R.C.,,,Paalvast,,D66,,Zoetermeer,Wethouder
132133,Mw. drs.,I.H.C.,,,Vugs-Vink,,D66,,Zoetermeer,Wethouder
20672208,Mw.,M.J.M.,,,van Driel,,Lijst Hilbrand Nawijn,,Zoetermeer,Wethouder
125527,Dhr.,T.C.,,,Kuiper,,PvdA,,Zoetermeer,Wethouder
125528,Dhr.,M.J.,,,Rosier,,VVD,,Zoetermeer,Wethouder
132009,Dhr.,F.M.,,,Weerwind,,D66,,Almere,Burgemeester
127604,Dhr.,B.,,,Malotaux,,CDA,,Almere,Fractievoorzitter
118027,Dhr.,A.J.A.,,,van Dijk,,Partij voor de Vrijheid,,Almere,Fractievoorzitter
116256,Mw.,W.A.T.,,,van der Heijden,,GroenLinks,,Almere,Fractievoorzitter
133680,Dhr.,J.G.,,,de Leeuw,,Almere Partij / OPA,,Almere,Fractievoorzitter
106811,Dhr.,J.,,,Lems,,D66,,Almere,Fractievoorzitter
86221,Mw.,R.J.,,,Bosch-Nijeboer,,ChristenUnie,,Almere,Fractievoorzitter
20259259,Dhr.,A.,,,van Dijk,,Fractie Van Dijk,,Almere,Fractievoorzitter
132060,Dhr.,R.A.,,,Eekhuis,,Partij Eekhuis,,Almere,Fractievoorzitter
127328,Dhr.,M.,,,de Kat,,Leefbaar Almere,,Almere,Fractievoorzitter
20574135,Dhr.,J.A.,,,Soetekouw,,PvdA,,Almere,Fractievoorzitter
121802,Mw.,J.M.,,,DeSumma-Kreelekamp,,SP,,Almere,Fractievoorzitter
135692,Mw.,H.I.,,,van Garderen,,VVD,,Almere,Fractievoorzitter
127602,Dhr.,R.H.M.,,,Peeters,,D66,,Almere,Locoburgemeester
20259275,Dhr.,J.D.,,,Pruim,,,,Almere,Raadsgriffier
129382,Dhr.,M.,,,Bakker,,Leefbaar Almere,,Almere,Raadslid
134513,Dhr.,E.,,,Prins,,SP,,Almere,Raadslid
127605,Dhr.,B.,,,Malotaux,,CDA,,Almere,Raadslid
20259298,Dhr.,A.,,,van Dijk,,Fractie Van Dijk,,Almere,Raadslid
116260,Mw.,A.J.,,,Raijer,,Partij voor de Vrijheid,,Almere,Raadslid
20259287,Dhr.,D.W.,,,Ismangil,,D66,,Almere,Raadslid
127528,Dhr.,G.,,,Vegersteen,,D66,,Almere,Raadslid
133681,Dhr.,J.G.,,,de Leeuw,,Almere Partij / OPA,,Almere,Raadslid
134961,Dhr.,J.J.C.,,,Everhard,,SP,,Almere,Raadslid
75320,Mw.,R.J.,,,Bosch-Nijeboer,,ChristenUnie,,Almere,Raadslid
75322,Mw.,C.J.,,,Kuipers,,D66,,Almere,Raadslid
75321,Dhr.,J.,,,Lems,,D66,,Almere,Raadslid
75326,Mw.,W.A.T.,,,van der Heijden,,GroenLinks,,Almere,Raadslid
75328,Dhr.,N.P.,,,van Duijn,,Leefbaar Almere,,Almere,Raadslid
75330,Dhr.,A.J.A.,,,van Dijk,,Partij voor de Vrijheid,,Almere,Raadslid
75329,Mw.,J.M.,,,Degenhardt,,Leefbaar Almere,,Almere,Raadslid
75331,Dhr.,C.A.,,,Jansen,,Partij voor de Vrijheid,,Almere,Raadslid
75337,Mw.,J.D.,,,Zerfowski,,Partij voor de Vrijheid,,Almere,Raadslid
113356,Dhr.,R.,,,Dubbelman,,Partij voor de Vrijheid,,Almere,Raadslid
121804,Dhr.,J.,,,van der Kroef,,CDA,,Almere,Raadslid
75342,Dhr.,J.B.,,,van der Pauw,,PvdA,,Almere,Raadslid
121807,Dhr.,R.C.,,,van de Kamp,,D66,,Almere,Raadslid
75346,Mw.,K.G.,,,van Rijn,,PvdA,,Almere,Raadslid
121810,Mw.,J.,,,Kips,,GroenLinks,,Almere,Raadslid
121809,Mw.,M.E.,,,van Bemmel,,D66,,Almere,Raadslid
121812,Dhr.,O.S.J.,,,Buitelaar,,Partij voor de Vrijheid,,Almere,Raadslid
121811,Dhr.,M.,,,de Kat,,Leefbaar Almere,,Almere,Raadslid
121814,Mw.,R.J.,,,Aukes,,Partij voor de Vrijheid,,Almere,Raadslid
121813,Dhr.,W.,,,Boutkan,,Partij voor de Vrijheid,,Almere,Raadslid
121816,Dhr.,J.A.,,,Soetekouw,,PvdA,,Almere,Raadslid
121815,Dhr.,H.,,,Buyatui,,PvdA,,Almere,Raadslid
75354,Mw.,E.T.M.,,,MÃ¼ller-Klijn,,VVD,,Almere,Raadslid
75353,Dhr.,W.R.,,,Hengstman,,VVD,,Almere,Raadslid
121817,Dhr.,K.,,,Iskender,,PvdA,,Almere,Raadslid
121820,Mw.,J.M.,,,DeSumma-Kreelekamp,,SP,,Almere,Raadslid
132061,Dhr.,R.A.,,,Eekhuis,,Partij Eekhuis,,Almere,Raadslid
121822,Mw.,H.I.,,,van Garderen,,VVD,,Almere,Raadslid
129383,Mw.,I.,,,van Hooff,,VVD,,Almere,Raadslid
75356,Mw.,M.,,,Joziasse,,VVD,,Almere,Raadslid
20259335,Dhr. drs.,R.,,,Wielinga,,,,Almere,Secretaris
126310,Mw.,F.T.,,,de Jonge,,CDA,,Almere,Wethouder
95065,Dhr.,R.H.M.,,,Peeters,,D66,,Almere,Wethouder
126311,Dhr.,F.,,,Huis,,Leefbaar Almere,,Almere,Wethouder
132301,Dhr.,T.,,,Herrema,,PvdA,,Almere,Wethouder
115224,Dhr.,M.,,,Pol,,VVD,,Almere,Wethouder
129548,Dhr. mr.,J.W.M.S.,,,Minses,,Partij Onafhankelijk,,Alphen-Chaam,Burgemeester
135270,Dhr.,F.A.M.,,,Aerts,,CDA,,Alphen-Chaam,Fractievoorzitter
132959,Dhr.,F.G.A.,,,van Raak,,GBSV Chaam,,Alphen-Chaam,Fractievoorzitter
86253,Mw.,M.A.J.A.,,,Hessels-Brock,,Gemeenschapsbelangen Alphen,,Alphen-Chaam,Fractievoorzitter
86254,Dhr.,W.J.A.M.,,,van der Brandt,,Gemeentebelangen G-S-U,,Alphen-Chaam,Fractievoorzitter
113488,Dhr.,A.P.W.M.,,,Huijben,,VVD,,Alphen-Chaam,Fractievoorzitter
130182,Mw.,C.F.,,,Janssen-Janssen,,CDA,,Alphen-Chaam,Locoburgemeester
20259217,Dhr.,M.J.A.,,,Luijben,,,,Alphen-Chaam,Raadsgriffier
135439,Dhr.,A.W.M.,,,Hendrickx,,CDA,,Alphen-Chaam,Raadslid
81214,Dhr.,F.A.M.,,,Aerts,,CDA,,Alphen-Chaam,Raadslid
127540,Dhr.,J.P.M.,,,Vergouwen,,CDA,,Alphen-Chaam,Raadslid
81216,Mw.,J.C.,,,Schram-Wouterse,,CDA,,Alphen-Chaam,Raadslid
122091,Dhr.,F.G.A.,,,van Raak,,GBSV Chaam,,Alphen-Chaam,Raadslid
132960,Dhr.,W.,,,in 't Veld,,GBSV Chaam,,Alphen-Chaam,Raadslid
127541,Mw.,J.S.A.,,,Willemstein,,GBSV Chaam,,Alphen-Chaam,Raadslid
122092,Dhr.,E.F.A.,,,Wilmsen,,Gemeenschapsbelangen Alphen,,Alphen-Chaam,Raadslid
81221,Dhr.,J.,,,Bijlsma,,Gemeenschapsbelangen Alphen,,Alphen-Chaam,Raadslid
122093,Dhr.,N.J.A.,,,Huismans,,Gemeenschapsbelangen Alphen,,Alphen-Chaam,Raadslid
81222,Mw.,M.A.J.A.,,,Hessels-Brock,,Gemeenschapsbelangen Alphen,,Alphen-Chaam,Raadslid
81223,Dhr.,W.J.A.M.,,,van der Brandt,,Gemeentebelangen G-S-U,,Alphen-Chaam,Raadslid
113333,Dhr.,A.P.W.M.,,,Huijben,,VVD,,Alphen-Chaam,Raadslid
20259239,Dhr. mr.,M.M.,,,Hendrickx,,,,Alphen-Chaam,Secretaris
125308,Mw.,C.F.,,,Janssen-Janssen,,CDA,,Alphen-Chaam,Wethouder
80821,Dhr.,A.P.C.M.,,,van de Heijning,,Gemeenschapsbelangen Alphen,,Alphen-Chaam,Wethouder
131797,Dhr.,E.,,,van Dijk,,Partij Onafhankelijk,,Alphen-Chaam,Wethouder
28328,Dhr.,M.,,,van de Groep,,ChristenUnie,,Bunschoten,Burgemeester
87177,Dhr.,H.M.,,,Wieldraaijer,,CDA,,Bunschoten,Fractievoorzitter
120898,Mw.,M.,,,van de Groep-Koelewijn,,Christelijke Arbeiders Partij,,Bunschoten,Fractievoorzitter
120899,Dhr.,W.A.,,,Koelewijn,,ChristenUnie,,Bunschoten,Fractievoorzitter
120900,Dhr.,J.B.,,,Heinen,,SGP,,Bunschoten,Fractievoorzitter
89206,Dhr.,P.F.,,,Koops,,SVP,,Bunschoten,Fractievoorzitter
114061,Dhr.,W.,,,de Boer,,VVD,,Bunschoten,Fractievoorzitter
129028,Dhr.,B.,,,Koops,,ChristenUnie,,Bunschoten,Locoburgemeester
20259164,Mw. drs.,E.,,,Hoogstraten,,,,Bunschoten,Raadsgriffier
134617,Dhr.,A.,,,van de Groep,,CDA,,Bunschoten,Raadslid
120901,Dhr.,C.P.,,,Buis,,CDA,,Bunschoten,Raadslid
82489,Dhr.,H.M.,,,Wieldraaijer,,CDA,,Bunschoten,Raadslid
82490,Dhr.,P.,,,van Asselt,,CDA,,Bunschoten,Raadslid
135448,Dhr.,A.,,,van Diermen,,Christelijke Arbeiders Partij,,Bunschoten,Raadslid
135764,Dhr.,D.,,,Koelewijn,,Christelijke Arbeiders Partij,,Bunschoten,Raadslid
120902,Mw.,M.,,,van de Groep-Koelewijn,,Christelijke Arbeiders Partij,,Bunschoten,Raadslid
120903,Dhr.,A.,,,Koops,,ChristenUnie,,Bunschoten,Raadslid
82498,Dhr.,A.A.,,,Blankestijn,,ChristenUnie,,Bunschoten,Raadslid
116891,Dhr.,P.,,,Nagel,,ChristenUnie,,Bunschoten,Raadslid
82499,Dhr.,W.,,,Koelewijn,,ChristenUnie,,Bunschoten,Raadslid
120904,Dhr.,W.A.,,,Koelewijn,,ChristenUnie,,Bunschoten,Raadslid
120905,Mw.,A.H.,,,Kok-van de Geest,,ChristenUnie,,Bunschoten,Raadslid
120906,Mw.,A.W.,,,Broekmaat-Hagens,,ChristenUnie,,Bunschoten,Raadslid
120907,Mw.,M.C.,,,van der Goot-van den Herik,,ChristenUnie,,Bunschoten,Raadslid
120908,Dhr.,A.,,,van Goor,,SGP,,Bunschoten,Raadslid
120909,Dhr.,J.B.,,,Heinen,,SGP,,Bunschoten,Raadslid
89207,Dhr.,P.F.,,,Koops,,SVP,,Bunschoten,Raadslid
120910,Dhr.,R.J.,,,Beukers,,VVD,,Bunschoten,Raadslid
82504,Dhr.,W.,,,de Boer,,VVD,,Bunschoten,Raadslid
20259193,Dhr. drs.,J.F.H.,,,Jennekens,,,,Bunschoten,Secretaris
84465,Dhr. mr.,M.,,,Nagel,,CDA,,Bunschoten,Wethouder
97662,Dhr.,B.,,,Koops,,ChristenUnie,,Bunschoten,Wethouder
127215,Dhr.,W.,,,Heinen,,ChristenUnie,,Bunschoten,Wethouder
21926602,Dhr. drs.,H.B.,,,Eenhoorn,,VVD,,Amstelveen,Burgemeester waarnemend
130237,Dhr. ing.,J.W.,,,Bakker,,BBA,,Amstelveen,Fractievoorzitter
134607,Dhr.,F.A.M.,,,van Groeningen,,CDA,,Amstelveen,Fractievoorzitter
131700,Dhr.,B.,,,de Pijper,,ChristenUnie,,Amstelveen,Fractievoorzitter
129321,Dhr. drs.,F.P.,,,Berkhout CMA CPC,,D66,,Amstelveen,Fractievoorzitter
134608,Dhr.,M.,,,Kortekaas,,GroenLinks,,Amstelveen,Fractievoorzitter
120871,Dhr.,C.A.,,,Spinhoven,,OCA,,Amstelveen,Fractievoorzitter
127727,Mw. mr.,E.C.,,,Veenboer,,PvdA,,Amstelveen,Fractievoorzitter
87525,Dhr.,J.L.M.,,,van Erp,,SP,,Amstelveen,Fractievoorzitter
87526,Dhr. mr.,C.J.,,,Noomen,,VVD,,Amstelveen,Fractievoorzitter
92431,Dhr.,H.J.W.,,,Raat,,VVD,,Amstelveen,Locoburgemeester
20280895,Dhr. drs.,M.C.C.,,,Philips,,,,Amstelveen,Raadsgriffier
129323,Dhr. ing.,J.W.,,,Bakker,,BBA,,Amstelveen,Raadslid
126356,Dhr.,R.K.,,,Oord,,BBA,,Amstelveen,Raadslid
129324,Mw.,E.A.,,,Petiet MSc,,BBA,,Amstelveen,Raadslid
76286,Mw.,L.,,,Roos,,BBA,,Amstelveen,Raadslid
120875,Dhr.,F.A.M.,,,van Groeningen,,CDA,,Amstelveen,Raadslid
133683,Dhr.,G.H.B.,,,Hulsman,,CDA,,Amstelveen,Raadslid
120876,Mw.,A.A.J.,,,van Engelen,,CDA,,Amstelveen,Raadslid
131137,Dhr.,B.,,,de Pijper,,ChristenUnie,,Amstelveen,Raadslid
129325,Dhr. drs.,F.P.,,,Berkhout CMA CPC,,D66,,Amstelveen,Raadslid
120877,Dhr. drs.,P.,,,Meinhardt,,D66,,Amstelveen,Raadslid
120878,Dhr.,H.,,,van der Steenhoven,,D66,,Amstelveen,Raadslid
120879,Dhr. ing.,E.,,,van der Waal,,D66,,Amstelveen,Raadslid
126357,Dhr. mr. drs.,R.,,,Zuidbroek,,D66,,Amstelveen,Raadslid
120880,Dhr.,T.,,,Aslanjan,,D66,,Amstelveen,Raadslid
120881,Mw. drs.,F.C.,,,Gordon,,D66,,Amstelveen,Raadslid
120882,Mw.,J.M.L.,,,van der Vet,,D66,,Amstelveen,Raadslid
134584,Dhr.,G.J.,,,Slump,,GroenLinks,,Amstelveen,Raadslid
120883,Dhr.,M.,,,Kortekaas,,GroenLinks,,Amstelveen,Raadslid
120884,Mw. drs.,S.W.,,,Kruijer,,GroenLinks,,Amstelveen,Raadslid
110469,Mw. drs.,T.K.,,,van Wijnen,,GroenLinks,,Amstelveen,Raadslid
120885,Dhr.,C.A.,,,Spinhoven,,OCA,,Amstelveen,Raadslid
120886,Mw.,J.C.E.,,,Tang,,OCA,,Amstelveen,Raadslid
120887,Dhr. drs.,H.J.,,,van den Bergh,,PvdA,,Amstelveen,Raadslid
126358,Mw. drs.,P.A.,,,van Mourik,,PvdA,,Amstelveen,Raadslid
76308,Mw. mr.,E.C.,,,Veenboer,,PvdA,,Amstelveen,Raadslid
87530,Dhr.,J.L.M.,,,van Erp,,SP,,Amstelveen,Raadslid
87531,Dhr.,P.M.J.,,,Adriaans,,SP,,Amstelveen,Raadslid
120888,Mw.,M.,,,Casadei,,SP,,Amstelveen,Raadslid
129327,Dhr. drs.,P.M.,,,Feenstra,,VVD,,Amstelveen,Raadslid
76316,Dhr. mr.,C.J.,,,Noomen,,VVD,,Amstelveen,Raadslid
76317,Dhr. mr.,J.G.,,,Bulsing,,VVD,,Amstelveen,Raadslid
129328,Dhr. mr.,V.L.M.,,,Frequin,,VVD,,Amstelveen,Raadslid
120889,Dhr.,R.,,,Ellermeijer RA,,VVD,,Amstelveen,Raadslid
126359,Dhr.,R.,,,Snoek,,VVD,,Amstelveen,Raadslid
76315,Dhr.,W.B.,,,Vervenne,,VVD,,Amstelveen,Raadslid
87536,Mw.,I.T.,,,Gast,,VVD,,Amstelveen,Raadslid
134648,Mw.,J.,,,Leegstra,,VVD,,Amstelveen,Raadslid
20259138,Dhr.,H.H.,,,Winthorst,,,,Amstelveen,Secretaris
123633,Dhr.,P.A.,,,Bot,,BBA,,Amstelveen,Wethouder
123634,Mw.,M.,,,Veeningen,,D66,,Amstelveen,Wethouder
123635,Dhr.,J.N.,,,Brandes,,PvdA,,Amstelveen,Wethouder
84459,Dhr.,H.J.W.,,,Raat,,VVD,,Amstelveen,Wethouder
54191,Dhr. mr.,N.,,,Meijer,,VVD,,Zandvoort,Burgemeester
21585133,Dhr.,F.,,,Veldwisch,,Partij Veldwisch,,Zandvoort,Fractievoorzitter
131705,Dhr.,E.J.,,,Poster,,Ouderen Partij Zandvoort,,Zandvoort,Fractievoorzitter
127560,Dhr.,R.H.,,,Sandbergen,,D66,,Zandvoort,Fractievoorzitter
127559,Dhr.,C.J.,,,Mettes,,CDA,,Zandvoort,Fractievoorzitter
